text,true_label,pred_label,rumor_probability,explanation
"#BREAKING @CNN reports #sydneysiege appears to be over. Two people are confirmed dead, three in serious condition.",1,1,0.9434148669242859,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
hostages in Sydney right now... my thoughts and prayers are with you guys.   so much hatred in the world. this isn't the way.. #sydneysiege,1,0,0.36517736315727234,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"CPR being performed on at least 2 after Sydney siege, which has now ended, Australia's ABC reports http://t.co/Y62bZ2YYa5",1,1,0.8692315816879272,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
#SYDNEYSIEGE: 3 people escape gunman-held Lindt Café http://t.co/1ZlzKDjvSf http://t.co/DJCj55u6qk,1,1,0.9684624671936035,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
ABC understands the national security committee of cabinet has just wrapped up a meeting about the #sydneysiege http://t.co/7NdqPYhwcY,1,0,0.033866025507450104,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Hostages taken in Sydney cafe as Islamic flag is reportedly flown http://t.co/OD9gOTGh2w,1,1,0.9355179667472839,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Sydney in lockdown as at least one gunman holds several people hostage in a café http://t.co/qgq2xmaVUt #sydneysiege http://t.co/qTYpQM9snG,1,1,0.9484548568725586,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",1,1,0.8656917214393616,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Stretchers taken from Sydney cafe after police storm building; fate of hostage-taker unknown - @NBCNews, @7NewsSydney http://t.co/N5mmnilz4Z",1,1,0.9053614139556885,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,1,1,0.8467597961425781,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Breaking: Sydney On Lockdown as Dramatic Siege Unfolds http://t.co/Xpjpgbf2Pb #sydneysiege http://t.co/31KmD0zuIx,1,1,0.5468459725379944,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
#IllRideWithYou  Sydney Stands Up To Racism &amp; Bigotry With One Beautiful Hashtag  http://t.co/Ajaa1AQmG5 http://t.co/BQN4rBxhYK,0,0,0.0100344093516469,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Thousands tweet declaring their solidarity with Muslims #IllRideWithYou #sydneysiege http://t.co/4REoJBzPxD http://t.co/zAQvgvzF9G,0,0,0.012882173992693424,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Mosques, synagogues, churches hold unity prayers #sydneysiege http://t.co/AQHlrOe3UW http://t.co/doMdGfLWeg",0,0,0.014131758362054825,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
RT RT RT @ZeeGingaNinja: because it seems that some people here need this clarification #sydneysiege #NotInMyName http://t.co/perQGp5yro,0,0,0.014388959854841232,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Two young guys have arrived and are swigging from bottles of white wine. This is a hostage situation #sydneysiege http://t.co/nwGAIcqt3S,0,1,0.8307622075080872,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Can we add Daily Telegraph to suspected terror cells within Aus? Their 2pm edition did more damage than any gunman ever could #sydneysiege,0,0,0.4652160108089447,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"#SydneySiege UPDATE: Gunman identified as local resident Man Monis, has police records http://t.co/6bXGBh0qHD http://t.co/3vw2bF1Ojo",0,1,0.9551926851272583,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Channel 9 now showing footage of 9/11. You've gotta gotta gotta be kidding me. #sydneysiege,0,0,0.3671723008155823,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Things getting ugly... A racist bloke yelling at rest of the crowd, ""Muhammed is a pedophile, rapist"" #sydneysiege http://t.co/q2TPg0In5Q",0,0,0.31484073400497437,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
My fellow Australians. Let's stand together against the #sydneysiege as well as the hatred against innocent Muslim #Australians.,0,0,0.013640581630170345,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
I love reading the #illridewithyou tweets from Australians in response to anti-Muslim hatred in the midst of #sydneysiege. Lovely humanity.,0,0,0.009660790674388409,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Australians offering support to Muslims on public transport who fear racist abuse using the #illridewithyou hashtag. #sydneysiege,0,0,0.01968752220273018,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
#illridewithyou reflects the true #aussiespirit during the undesirable actions of the few! Stand tall in the face of adversity! #SydneySiege,0,0,0.008361696265637875,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
The #SydneySiege only works to sabotage the message Islam.,0,0,0.025992712005972862,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
#BREAKING: Australian police confirm Sydney siege is over,0,1,0.6779463887214661,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
a thousand words in one picture. the police have been absolutely amazing today #sydneysiege http://t.co/w9Gt6rlYes,0,0,0.031044146046042442,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"A Muslim,a Jew &amp; a Christian walk into a bar.Except it's an interfaith solidarity stand against bigotry in Sydney. ❤️ http://t.co/rp5jRN5uPp",0,0,0.0207370538264513,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Their faces say it all. #Sydneysiege continues more&gt;http://t.co/6EAaEKw4n9 http://t.co/NkzVcf9mxv,0,0,0.2267441749572754,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Thoughts are with you Sydney 😔,0,0,0.025232728570699692,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Australians use #IllRideWithYou hashtag in solidarity with Muslims during Sydney siege http://t.co/5h3kWfwnyL,0,0,0.02008991874754429,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
If Sydney had been Texas 10 customers would have drawn guns the moment the ISIS terrorist walked in... #2A,0,1,0.5763610005378723,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
I just found this and never have I ever seen such a thing. Sending all my love and support to Sydney. #illridewithyou http://t.co/8zOBdjUYLs,0,0,0.00818344671279192,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
All my thoughts &amp; prayers are with the people of Sydney.,0,0,0.015269379131495953,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Watch: Escaped hostages are helping police create 'peaceful outcome' for #Sydneysiege http://t.co/TzSlNsgTip http://t.co/0O3kEAf7Pt,0,1,0.8432089686393738,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
This is well written and comforting as well. #sydneysiege #SydneyHostageCrisis http://t.co/mdJvf6NEdf,0,0,0.012854419648647308,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Please, please, please read these tips for major news stories, especially when lives are at stake. #sydneysiege http://t.co/QgToJNV2b1",0,0,0.013114122673869133,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
A post of what we actually do know about the #Lindt Sydney siege. It is not very long. http://t.co/QLRHSjYdib,0,0,0.159065842628479,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"To people taking selfies at #SydneySiege, When you return home, look at your selfie &amp; see what an unconscious, blithering idiot looks like.",0,0,0.012883417308330536,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"""Sydney Siege: Australians Rally Against Islamophobia With #illridewithyou Hashtag"" http://t.co/kXBVRxOFID",0,0,0.011293673887848854,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"DO NOT TWEET POLICE MOVEMENTS. Don't tweet photos of police, their faces, their location, anything. Seriously. It's simple #sydneysiege",0,0,0.01177511177957058,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Sydney siege is over. More details to follow.,0,0,0.4394969642162323,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
To any American tweeting about how #sydneysiege could have been averted if we carried guns. No -- imagine how much worse it could have been.,0,0,0.012419093400239944,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"At least 5 dead as gunman goes on rampage in PA, suspect reportedly barricaded in a home http://t.co/aCLslANGxu http://t.co/H4Mhm1cyOm",0,1,0.9487266540527344,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
The Lebanese Muslim Association has issued a statement condemning #sydneysiege and calling for calm. http://t.co/z2hCIBPaha,0,0,0.46145564317703247,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Australian prime minister Tony Abbott to hold news conference live on Sky News at 1.30am GMT about ongoing Sydney hostage situation,0,1,0.8771995902061462,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Subscribe to our #sydneysiege Twitter list for more updates: http://t.co/3eg2WK3wxu http://t.co/QhRxcGQNbM,0,0,0.0273639727383852,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
#IllRideWithYou: Australians show solidarity with Muslims amid the Sydney siege http://t.co/5hFgbIp2C3 http://t.co/czDCx7OdM4,0,0,0.013181980699300766,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"hope they'll be safe. I'm at the opposite of the world but I'll pray for you, Sydney #illridewithyou #PrayForSydney http://t.co/VEcdVkGnRP",0,0,0.014645010232925415,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
you don't realise what a privilege it is to be sleeping comfortably in your own bed until such horrific things are happening #sydneysiege,0,0,0.01666640117764473,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Video: The moment the police stormed the Sydney cafe. Police confirm the siege is now over. http://t.co/E7RSvVibiu http://t.co/u6dVtuoAUc,0,1,0.806332528591156,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
A radical Muslim wants to chop off your head.  A moderate Muslim wants a radical Muslim to chop off your head.  #sydneysiege,0,0,0.01200988981872797,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"The man believed to be holding hostages in Sydney is Man Haron Monis, known as Sheikh Haron, source says http://t.co/6T7xVdcwdD",0,1,0.9228644371032715,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"An argument breaks out in crowd watching #sydneysiege after one man goes on anti-Islamic rant. He's told ""Muslims are welcome here mate!""",0,0,0.4742187559604645,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"""Profoundly shocking"" -Australia PM Tony Abbott delivers second  #sydneysiege statement. MORE: http://t.co/VaKt3ZpRZR http://t.co/I9VOzKLcET",0,1,0.8088274002075195,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Man what on Earth is going on in Sydney. Despicable. Life in prison no parole for the idiots responsible, set a hard line, no tolerance.",0,0,0.16718690097332,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"My thoughts are with the hostages, their families and everyone in Sydney right now.",0,0,0.02303949184715748,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"""You never see non-Muslims do things like this."" #SydneySiege http://t.co/nPxTMBmK11",0,0,0.01068578939884901,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"hats off to you guys, you're awesome, faith in humanity restored  #sydneysiege #illridewithyou http://t.co/iazCcTca6H",0,0,0.028537223115563393,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"What's happening in Sydney will happen in the uk it's inevitable, and our political leaders will have blood on their hands",0,0,0.019463403150439262,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
A Muslim lady took off her scarf out of fear after the Sydney Siege &amp; is comforted by strangers. #illridewithyou http://t.co/JJbPhn0YKh,0,0,0.10648288577795029,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Suspected jihadist in #Sydney standoff ID'd as Iranian sex offender as ordeal enters 15th hour http://t.co/WrPVZSJHlX http://t.co/dJuzEHM1hX,0,0,0.13030791282653809,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
A female hostage stands by the front entrance of the cafe as she turns the lights off in Sydney. #sydneysiege http://t.co/qNfCMv9yZt,0,1,0.8877244591712952,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Australia's reaction to the #sydneysiege is magnificent. #illridewithyou http://t.co/Lq0VjkWreY http://t.co/7k7o55TkYE,0,0,0.03240915760397911,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"You can't condemn an entire race, nation or religion based on the actions of a few radicals, please keep that in mind #sydneysiege",0,0,0.009602732956409454,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
'Sick' people are actually taking selfies at the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/rHDxHczlWc,0,0,0.017686830833554268,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
I suggest all people planning on going to the city in Sydney on New Years Eve to not. It's too risky at this point! http://t.co/UgJq3mlFES,0,0,0.01863325946033001,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
We condemn the actions of the criminals at #martinsplace #sydneysiege   Islam is free from terrorism. Visit: http://t.co/fsBE3gEuYH,0,0,0.27481868863105774,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Sydney siege on all day, but we haven't seen any TV reporters hyperventilating, or using words like exclusive, breaking news. Lazy Aussies?",0,0,0.11315972357988358,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Man Haron Monis, named as the #sydneysiege gunman, may have a ""fetish for self-publicity"". http://t.co/UdkysqURCT http://t.co/vNDbnOkdt8",0,1,0.7098643779754639,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Just in: U.S. Consulate near the scene in Sydney has accounted for all of its personnel: http://t.co/0h2F8SVCS2 @CNN http://t.co/UUiuFBi01A,0,0,0.09709785878658295,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
#SYDNEYSIEGE: Crowd gathers at police cordon in anticipation of news on hostage situation  http://t.co/2zFjvlPC1n http://t.co/YW5zGPMEWS,0,0,0.4835135340690613,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Australian Muslim community releases statement in response to #sydneysiege. http://t.co/KE9UFxdXuD,0,0,0.23897399008274078,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
RT @mina_ysf: Religious leaders meet at Lakemba mosque in Sydney to pray for hostages  #sydneysiege http://t.co/D0nQRWwz5D,0,0,0.2855519652366638,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"thinking of the people in Martin Place in Sydney right now, and for the police, etc having to deal with the situation. so terrifying",0,0,0.1173558458685875,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
BREAKING: Australian National Imams Council condemns Sydney siege http://t.co/qFdU4gHjAE,0,0,0.48321330547332764,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Breaking News: Police Storm Sydney Cafe Where Hostages Are Held http://t.co/P3f2OV2Gmz,0,1,0.8630772829055786,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
"Indians : OMG OMG. Can't believe this. God is Cruel. #sydneysiege  Today, Bomb Blast in Imphal. Indians: Where is Imphal?",0,0,0.23435726761817932,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"“This is obviously a deeply concerning incident,” Australian Prime Minister says on unfolding situation in Sydney. http://t.co/02SVSxOrFt",0,0,0.38248059153556824,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Australian PM Abbott expected to speak soon on ""reported hostage-taking incident"" in Sydney, @9NewsAUS reports - @WorldNews",0,1,0.9129417538642883,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
NHL says date of rescheduled game TBD. NHL  ``wishes to express its sympathy and prayers to all affected by the tragic events in Ottawa'',1,1,0.831322968006134,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"BREAKING NEWS: ONE SOLDIER HAS DIED AFTER OTTAWA SHOOTING, SUSPECT(S) STILL AT LARGE - http://t.co/lXFiYaVImZ",1,1,0.9876809120178223,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
The NHL announces tonight's game between the #Leafs and #Sens in Ottawa has been postponed,1,1,0.9651294350624084,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Ottawa police chief confirms that both gunman and soldier at war memorial are dead.,1,1,0.9840008020401001,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Police confirming a 3rd shooting at Rideau Center here in Ottawa, a popular shopping mall downtown - very tense in city #OttawaStrong",1,1,0.972821056842804,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Ottawa Police report a third shooting incident at the Rideau Centre. No word on injuries.,1,1,0.9772782921791077,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
This afternoon we've lowered our flags to half mast in honour of the Canadian Reservist who lost his life in Ottawa. http://t.co/3oTF5sd2Lf,1,1,0.6504248976707458,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
RIP Cpl. Nathan Cirillo today's tragic events put all in perspective #OttawaShooting #HeroesInLife @CanadianForces http://t.co/B7ggJBbZvE,1,1,0.9825191497802734,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Ottawa police: Actively looking for one or more suspects in Canadian parliament shooting. http://t.co/UQ4xo5jvhF,1,1,0.9351564645767212,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
CANADIAN OFFICIALS NOW CALLING TODAY'S PARLIAMENT SHOOTING A TERRORIST ATTACK - http://t.co/5VYMWGWyx3 http://t.co/jQn39E7hTA,1,1,0.8519703149795532,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Here are the 3 locations of shootings in #Ottawa around Parliament Hill (GoofleEarth) From: @CNNJason http://t.co/DSyNgBC02U,1,0,0.4921111464500427,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorial. #Ottawa #cdnpoli,1,1,0.979345440864563,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Our thoughts and prayers go out to Nathan Cirillo who died today in Ottawa while protecting his country at age 24 http://t.co/PfwasSALPX,1,0,0.0922265350818634,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Gun fire exchange in Parliament Hill building #Ottawa #parliament #shooting #Canada #BeSafeOttawa -https://t.co/9RDjNvVkJW via @martinvass2,1,0,0.2631860673427582,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Shots are fired outside Canadian parliament in Ottawa and a soldier is wounded, local media report http://t.co/Ygpjna1CRG",1,1,0.9839900732040405,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Global News camera man reporting shots fired by Chateau Laurier hotel #ottawa,1,1,0.9631223678588867,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"#BREAKING: Shooter is dead, according to sources on Parliament Hill",1,1,0.9858520030975342,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
"Cpl. Nathan Cirillo identified as soldier shot, killed in Ottawa today, aunt says - @globeandmail http://t.co/oVrp10U6uG",1,1,0.9887003302574158,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Ottawa police confirm 1 male shooting suspect died; no one in custody - @OttawaPolice http://t.co/9emMsGE1FZ,1,1,0.9520533680915833,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Our thoughts are with the family and friends of Cpl. Nathan Cirillo and all those affected by the events in Ottawa today. #OttawaStrong,1,1,0.9454692602157593,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Hero. @affanchowdhry: Kevin Vickers, head of security in parliament, being credited for taking down shooter #Ottawa http://t.co/rVYetE0KYq""",1,1,0.9777706265449524,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Ottawa shooting suspect named as Michael Zehaf-Bibeau – 2 U.S. sources tell ABC News.,1,1,0.9671304225921631,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
BREAKING UPDATE: Canadian soldier injured at Parliament Hill shooting dies http://t.co/Zp9AKplH9p  #Ottawa,1,1,0.9851881265640259,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
DEVELOPING: #Canada officials identify dead gunman in Parliament shooting as Michael Zehaf-Bibeau. http://t.co/pfaAxISVyR,1,1,0.959575355052948,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Soldier shot, Parliament locked down after gunfire erupts at war memorial. Developing story: http://t.co/ULAKX3dYO1 http://t.co/o5P3RDYb8C",1,1,0.9711707830429077,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Gut-wrenching to hear the soldier guarding our national war memorial has died. Rest in peace Cpl Nathan Cirillo #OttawaShooting #NeverForget,1,1,0.9767370223999023,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Harper to make statement today after gunman shot dead in #Parliament. PM safe, not on Parliament Hill, being briefed by security officials.",1,1,0.9575170874595642,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K,1,1,0.9609993100166321,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Map of areas where Ottawa shootings were reported: National War Memorial, near the Rideau Centre and Parliament Hill. http://t.co/NcfNCR5VCV",1,1,0.8332406878471375,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Rest in peace Cpl. Nathan Cirillo via @globeandmail #ottawashooting http://t.co/voEK2MZpfR http://t.co/sMpeSGv4HY,1,1,0.9854649901390076,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"BREAKING NEWS: Suspected Ottawa gunman identified as Michael Joseph Hall, an #ISIS sympathizer. #OttawaShooting",1,1,0.9807906150817871,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
"#RCMP to hold news conference on #Ottawa shootings at 2 pm ET, 11 am PT. Watch live coverage @ http://t.co/kngapKTSCe",1,1,0.9042609333992004,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
UPDATE: Ottawa police confirm gunman in Canada shooting shot and killed. Search on for possible additional gunmen. http://t.co/sV7ZH50tlf,1,1,0.9690847396850586,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Ottawa Police won't say if there are still suspects at large; say it is still an active operation - live video http://t.co/aF9HyT9BgX,1,1,0.8367610573768616,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Let #NathanCirillo be remembered like this.The part time soldier doing his job &amp; bringing a little happiness #Ottawa http://t.co/GPCfrq1uI3,1,1,0.8311989903450012,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
UPDATE: This morning’s shooting incidents occurred at the National War Memorial and on Parliament Hill.  Not Rideau Centre. #ottnews,1,1,0.9626040458679199,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
BREAKING: Two new patients coming to Ottawa hospital civic campus. One with gunshot wounds. Just confirmed #ottnews,1,1,0.9644409418106079,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
